entity_id,source_account_id,duplicate_confidence,hierarchy_parent_id,hierarchy_child_id,validity_score,review_flag,unified_profile_id,identity_confidence,hierarchy_payload,intent_signal_payload,group_revenue_rollup,cross_sell_propensity,health_score,coverage_gap_flag,competitor_risk_signal,primary_brand_name,active_product_count,engagement_intensity_score,open_opportunity_count,last_engagement_timestamp,last_synced_timestamp,external_legal_name,external_registration_number,is_externally_validated,validity_score_external,external_subsidiaries_found,ai_narrative,ai_recommended_actions,ai_narrative_generated_at,enrichment_run_id,regulatory_readiness_score,duplicate_exposure_count,group_known_subsidiary_count,crm_covered_subsidiary_count,group_revenue_visible,external_revenue_confirmed,model_id,prompt_version,source_refs,citation_count,run_id,run_timestamp,model_version
acc_001dm00003xskbbqal,001dM00003XSkBbQAL,93.0,,acc_001dm00003xskbbqal,90.0,false,ucp_001dM00003XSkBbQAL,93.0,"{""group_id"":""acc_001dm00003xskbbqal"",""canonical_account_id"":""acc_001dm00003xskbbqal"",""account_name"":""GenePoint"",""children"":[{""entity_id"":""acc_001dm00003xskbbqal"",""crm_record_id"":""001dM00003XSkBbQAL"",""name"":""GenePoint"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":52.150000000000006,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner"",""routing_confidence"":0.9016666666666667,""why_now"":""GenePoint has enough engagement and commercial context to justify a routed review rather than waiting for another manual account pass."",""drafted_outreach"":""Pulse360 flagged GenePoint because engagement and account context justify a targeted follow-up. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is stable enough for a directed follow-up.""],""generated_at"":""2026-04-20 05:02:41.712612""}",3.0E7,55.0,59.0,false,58.0,Unassigned Brand,0,53.0,1,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,GenePoint,,false,88.0,0,Model-generated public-evidence summary is not configured for GenePoint.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,70.0,0,1,1,3.0E7,3.0E7,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003xskbcqal,001dM00003XSkBcQAL,93.0,,acc_001dm00003xskbcqal,76.0,true,ucp_001dM00003XSkBcQAL,93.0,"{""group_id"":""acc_001dm00003xskbcqal"",""canonical_account_id"":""acc_001dm00003xskbcqal"",""account_name"":""sForce"",""children"":[{""entity_id"":""acc_001dm00003xskbcqal"",""crm_record_id"":""001dM00003XSkBcQAL"",""name"":""sForce"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":35.05,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.7583333333333332,""why_now"":""sForce combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged sForce because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,45.0,true,18.0,Unassigned Brand,0,31.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,sForce,,false,88.0,0,Model-generated public-evidence summary is not configured for sForce.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003xskbdqal,001dM00003XSkBdQAL,82.0,,acc_001dm00003xskbdqal,76.0,true,ucp_001dM00003XSkBdQAL,82.0,"{""group_id"":""acc_001dm00003xskbdqal"",""canonical_account_id"":""acc_001dm00003xskbdqal"",""account_name"":""Sample Account for Entitlements"",""children"":[{""entity_id"":""acc_001dm00003xskbdqal"",""crm_record_id"":""001dM00003XSkBdQAL"",""name"":""Sample Account for Entitlements"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Sample Account for Entitlements combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Sample Account for Entitlements because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Sample Account for Entitlements,,false,74.0,0,Model-generated public-evidence summary is not configured for Sample Account for Entitlements.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,45.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aor1iqac,001dM00003aOr1iQAC,90.0,,acc_001dm00003aor1iqac,76.0,true,ucp_001dM00003aOr1iQAC,90.0,"{""group_id"":""acc_001dm00003aor1iqac"",""canonical_account_id"":""acc_001dm00003aor1iqac"",""account_name"":""Acme Industrial Holding Ltd"",""children"":[{""entity_id"":""acc_001dm00003aor1iqac"",""crm_record_id"":""001dM00003aOr1iQAC"",""name"":""Acme Industrial Holding Ltd"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Acme Industrial Holding Ltd combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Acme Industrial Holding Ltd because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Acme Industrial Holding Ltd,,false,88.0,0,Model-generated public-evidence summary is not configured for Acme Industrial Holding Ltd.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aor51qac,001dM00003aOr51QAC,90.0,,acc_001dm00003aor51qac,76.0,true,ucp_001dM00003aOr51QAC,90.0,"{""group_id"":""acc_001dm00003aor51qac"",""canonical_account_id"":""acc_001dm00003aor51qac"",""account_name"":""Globex APAC Pte Ltd"",""children"":[{""entity_id"":""acc_001dm00003aor51qac"",""crm_record_id"":""001dM00003aOr51QAC"",""name"":""Globex APAC Pte Ltd"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Globex APAC Pte Ltd combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Globex APAC Pte Ltd because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Globex APAC Pte Ltd,,false,88.0,0,Model-generated public-evidence summary is not configured for Globex APAC Pte Ltd.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aorgfqa0,001dM00003aOrGFQA0,90.0,,acc_001dm00003aorgfqa0,76.0,true,ucp_001dM00003aOrGFQA0,90.0,"{""group_id"":""acc_001dm00003aorgfqa0"",""canonical_account_id"":""acc_001dm00003aorgfqa0"",""account_name"":""Acme Industrial Holdings"",""children"":[{""entity_id"":""acc_001dm00003aorgfqa0"",""crm_record_id"":""001dM00003aOrGFQA0"",""name"":""Acme Industrial Holdings"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Acme Industrial Holdings combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Acme Industrial Holdings because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Acme Industrial Holdings,,false,88.0,0,Model-generated public-evidence summary is not configured for Acme Industrial Holdings.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aosxhqa0,001dM00003aOsXHQA0,90.0,,acc_001dm00003aosxhqa0,76.0,true,ucp_001dM00003aOsXHQA0,90.0,"{""group_id"":""acc_001dm00003aosxhqa0"",""canonical_account_id"":""acc_001dm00003aosxhqa0"",""account_name"":""Acme Industrial Holding Ltd"",""children"":[{""entity_id"":""acc_001dm00003aosxhqa0"",""crm_record_id"":""001dM00003aOsXHQA0"",""name"":""Acme Industrial Holding Ltd"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Acme Industrial Holding Ltd combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Acme Industrial Holding Ltd because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Acme Industrial Holding Ltd,,false,88.0,0,Model-generated public-evidence summary is not configured for Acme Industrial Holding Ltd.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003ap0wqqa0,001dM00003aP0WQQA0,90.0,,acc_001dm00003ap0wqqa0,76.0,true,ucp_001dM00003aP0WQQA0,90.0,"{""group_id"":""acc_001dm00003ap0wqqa0"",""canonical_account_id"":""acc_001dm00003ap0wqqa0"",""account_name"":""Acme Industrial Holdings"",""children"":[{""entity_id"":""acc_001dm00003ap0wqqa0"",""crm_record_id"":""001dM00003aP0WQQA0"",""name"":""Acme Industrial Holdings"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Acme Industrial Holdings combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Acme Industrial Holdings because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Acme Industrial Holdings,,false,88.0,0,Model-generated public-evidence summary is not configured for Acme Industrial Holdings.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003ap21xqac,001dM00003aP21xQAC,90.0,,acc_001dm00003ap21xqac,76.0,true,ucp_001dM00003aP21xQAC,90.0,"{""group_id"":""acc_001dm00003ap21xqac"",""canonical_account_id"":""acc_001dm00003ap21xqac"",""account_name"":""Globex APAC Holdings"",""children"":[{""entity_id"":""acc_001dm00003ap21xqac"",""crm_record_id"":""001dM00003aP21xQAC"",""name"":""Globex APAC Holdings"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Globex APAC Holdings combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Globex APAC Holdings because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Globex APAC Holdings,,false,88.0,0,Model-generated public-evidence summary is not configured for Globex APAC Holdings.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003ap2bdqak,001dM00003aP2BdQAK,90.0,,acc_001dm00003ap2bdqak,76.0,true,ucp_001dM00003aP2BdQAK,90.0,"{""group_id"":""acc_001dm00003ap2bdqak"",""canonical_account_id"":""acc_001dm00003ap2bdqak"",""account_name"":""Globex APAC Holdings"",""children"":[{""entity_id"":""acc_001dm00003ap2bdqak"",""crm_record_id"":""001dM00003aP2BdQAK"",""name"":""Globex APAC Holdings"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Globex APAC Holdings combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Globex APAC Holdings because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Globex APAC Holdings,,false,88.0,0,Model-generated public-evidence summary is not configured for Globex APAC Holdings.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003ap2dfqa0,001dM00003aP2DFQA0,90.0,,acc_001dm00003ap2dfqa0,76.0,true,ucp_001dM00003aP2DFQA0,90.0,"{""group_id"":""acc_001dm00003ap2dfqa0"",""canonical_account_id"":""acc_001dm00003ap2dfqa0"",""account_name"":""Globex APAC Pte Ltd"",""children"":[{""entity_id"":""acc_001dm00003ap2dfqa0"",""crm_record_id"":""001dM00003aP2DFQA0"",""name"":""Globex APAC Pte Ltd"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Globex APAC Pte Ltd combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Globex APAC Pte Ltd because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Globex APAC Pte Ltd,,false,88.0,0,Model-generated public-evidence summary is not configured for Globex APAC Pte Ltd.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003atypbqa0,001dM00003aTyPBQA0,90.0,,acc_001dm00003atypbqa0,76.0,true,ucp_001dM00003aTyPBQA0,90.0,"{""group_id"":""acc_001dm00003atypbqa0"",""canonical_account_id"":""acc_001dm00003atypbqa0"",""account_name"":""Acme Industrial Holding Ltd"",""children"":[{""entity_id"":""acc_001dm00003atypbqa0"",""crm_record_id"":""001dM00003aTyPBQA0"",""name"":""Acme Industrial Holding Ltd"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Acme Industrial Holding Ltd combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Acme Industrial Holding Ltd because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Acme Industrial Holding Ltd,,false,88.0,0,Model-generated public-evidence summary is not configured for Acme Industrial Holding Ltd.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003au79vqas,001dM00003aU79VQAS,90.0,,acc_001dm00003au79vqas,76.0,true,ucp_001dM00003aU79VQAS,90.0,"{""group_id"":""acc_001dm00003au79vqas"",""canonical_account_id"":""acc_001dm00003au79vqas"",""account_name"":""Globex APAC Pte Ltd"",""children"":[{""entity_id"":""acc_001dm00003au79vqas"",""crm_record_id"":""001dM00003aU79VQAS"",""name"":""Globex APAC Pte Ltd"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Globex APAC Pte Ltd combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Globex APAC Pte Ltd because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Globex APAC Pte Ltd,,false,88.0,0,Model-generated public-evidence summary is not configured for Globex APAC Pte Ltd.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aumckqag,001dM00003aUMckQAG,90.0,,acc_001dm00003aumckqag,76.0,true,ucp_001dM00003aUMckQAG,90.0,"{""group_id"":""acc_001dm00003aumckqag"",""canonical_account_id"":""acc_001dm00003aumckqag"",""account_name"":""Globex APAC Holdings"",""children"":[{""entity_id"":""acc_001dm00003aumckqag"",""crm_record_id"":""001dM00003aUMckQAG"",""name"":""Globex APAC Holdings"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Globex APAC Holdings combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Globex APAC Holdings because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Globex APAC Holdings,,false,88.0,0,Model-generated public-evidence summary is not configured for Globex APAC Holdings.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003auoy6qao,001dM00003aUOY6QAO,90.0,,acc_001dm00003auoy6qao,76.0,true,ucp_001dM00003aUOY6QAO,90.0,"{""group_id"":""acc_001dm00003auoy6qao"",""canonical_account_id"":""acc_001dm00003auoy6qao"",""account_name"":""Acme Industrial Holdings"",""children"":[{""entity_id"":""acc_001dm00003auoy6qao"",""crm_record_id"":""001dM00003aUOY6QAO"",""name"":""Acme Industrial Holdings"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Acme Industrial Holdings combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Acme Industrial Holdings because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Acme Industrial Holdings,,false,88.0,0,Model-generated public-evidence summary is not configured for Acme Industrial Holdings.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
